reviewId,userName,content,score,adjusted_score,cluster,category,at,appVersion
2e15d9d1-02fb-40b5-ac50-be7404283465,ade mujahidin,Masuk pale nik masa kurang 1 digit.... Gimana mau bener. Pasti salah terus lah,1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-12 10:26:56,1.2.4
5263a80e-2a97-4a7b-a6b2-34ff0b37f7db,Rizkanul Bahren,Tidak bisa login dengan NIK,1,1,4,Login,2023-12-12 10:04:05,1.2.4
e7f091fe-3043-4d0c-a496-13b07b49d529,ULTRAMAN GIGA Aqbar,"Niat kerja gk sih ini dev nya, masukkan nik dan npwp gk bisa full digit ya gmn mau login Pemerintah klau ngerekrut pegawai jgn main² lah, masa bikin aplikasi modelnya kyak gini, habis aja uang negara buat gaji org² gk jelas dan gk kompeten",1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-12 09:15:05,1.2.4
2f168f8d-9051-4724-ac1c-df305698b1d0,Iksan Iksan,"benerin lagi dl aplikasinya eror""eror mulu",1,1,8,Error/Crash Aplikasi,2023-12-12 08:09:44,1.2.4
6e3d2669-7797-41f4-9e66-bbe9cd0f4178,abdul mujib,parah verif efin gagal mulu salah mulu padahal udah sesuai ktp percuma,1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-11 22:12:24,1.2.4
0dc366c0-09f4-42e9-ba36-d9c1b79a5cf9,Hendri Febri,Aplikasi miskin menu,1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-11 20:40:47,
5b9f03c5-86b7-4fbb-811e-ae4e0f6857e4,yuliaa utami_94,Lemot gilak,1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-11 20:37:47,1.2.4
81a09c79-a920-44ee-afd6-4f127cfcf1dc,Taryono Ono,Ini aplikasi gimana sih ..kode verifikasi lewat SMS GK sampai sampai,2,2,5,Verifikasi/OTP,2023-12-11 19:39:08,1.2.4
a928e9a3-b433-4ea0-8b06-42e344c5d7ce,IR135,Ribet banget sumpah nyusahin orang.,1,1,9,Lapor SPT Tahunan Sulit,2023-12-11 17:40:29,1.2.4
544ffb09-5b49-4d85-aa3f-db9f779e5696,Umy Amalia,Tidak membantu sama sekali. Hapus aja,1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-11 17:33:09,1.2.4
97f96f15-07db-4232-832c-41570ea1388f,Asep Pratama,"Lupa E-FIN dan sudah masukkan data dengan benar tapi pas submit data ada notif error ""verifikasi gagal"" tidak bisa mengirim data. Kapan diperbaiki aplikasinya??",1,1,5,Verifikasi/OTP,2023-12-11 17:22:06,1.2.4
7314df0e-8732-4a33-a4f1-3b202b7930ae,Aksan Art,"Error validate ktp, maunya apa",1,1,6,Error/Crash Aplikasi,2023-12-11 15:52:55,1.2.4
01765533-e22a-4e89-8cd9-2561e64c8342,Budi Prihartanto,"Yakali pak, id udah bener, pasword udh bener. Masih aja gk bisa masuk karena salah pasword.",1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-11 14:05:41,
9f07e7a0-a9bf-48ff-8b1a-aad0e0ee33d9,no-reply,gk heran klo app yg dikelola pemerintah,1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-11 08:39:59,
fe09b2ad-d4b8-4637-ae41-1820c7441be1,Jul Masaihang,"ribet sekali hanya untuk daftar npwp. Pergi ke dinas setempat disuruh daftar lewat app, sungguh membingungkan.",2,2,7,Pendaftaran/Registrasi NPWP,2023-12-11 07:16:46,1.2.4
e34afa41-684b-4448-b74c-94e8de1dab72,Riski Junaedi,Aplikasi ga jelas minta efin ajh susah bnget .. pdhal data bner foto selfi jga bner smbil bawa ktp npwp .. perbaiki lah,1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-11 06:12:58,1.2.4
afc561d0-d790-4ef8-ba8a-fe1295df6ae6,Kurenai Maria,"yailah untuk daftar aja sulit stengah gila,masih ala2 online.jelas dri dlu klw pke online slalu bermslah dan gk berkembang alias nyaman dngan lemotnya sistem yg tdk di perbaharui. please lah klw mau pke sistim online2 perbaiki sistem nya,masa bgini mau dibilng maju.kapan..?",2,2,7,Pendaftaran/Registrasi NPWP,2023-12-11 00:46:01,
b61462ce-d1ee-4667-afed-742f4e5a15bf,M Sofi Latif,"""Tombol"" Buat kode billing ndak aktif terus... 🤦 tolooong!!!!",2,2,0,Keluhan Umum/Tidak Spesifik,2023-12-10 22:17:45,1.2.4
a19d9e14-c594-4da7-84eb-27d7b4ead35c,APRIX CHANEL,"Wah aneh nih aplikasi,, mau login pakai NIK eh malah digitnya nggak cukup, pakai NPWP juga kagak bisa masuk,, 👎👎👎",1,1,4,Login,2023-12-10 18:47:12,
192bc87b-5625-4163-8914-01bcbd03573e,Baay Kuylah,Mohon arahan min...sy setelah mengisi kolom lupa efin..setelah mau verifikasi kodenya kok terkirim ke nomer sy yg lama tidak aktip..bagaimana cara merubah nomer hp untuk mendapatkan kode verifikasi ke nomer yg skrg masih terpakai,5,1,5,Verifikasi/OTP,2023-12-10 10:39:52,1.2.4
6742f40a-1ae5-4080-a577-8cbbfefb3f8c,Raditya Ananda Putra,rusak aplikasinya,1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-10 09:13:59,1.2.4
eaee5dfb-cb10-4a3e-bc7e-56ebe752ef70,pemula gamer,"gak bisa login pakai NIK, pas input cuma bisa 15 karakter sedangkan NIK mempunyai 16 karakter",1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-09 21:22:12,1.2.4
a944922a-c102-4973-b46f-b3469c24eca6,Edi Yansen,"aplikasi kentut, lelet dan banyak iklan",1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-09 16:58:59,1.2.4
92e87bbc-0e40-4216-8759-66590a7bec40,Tenyoumz,"Aplikasi maupun web pemerintah selalu saja jelek, lemot, ribet, beda dengan milik swasta sat set sat set tambah mau menyampaikan kritik namun webnya tidak bisa disubmit.",1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-09 15:22:30,1.2.4
da3abd05-785f-44b6-88f4-221ae0835f6f,Rijali,"Login di persulit,, sandi di masukan sudah benar,, tapi tetap salah dari sistem,, sangat mengecewakan",1,1,3,Kualitas Aplikasi Buruk (General),2023-12-09 11:52:47,1.2.4
f829841d-3b49-42b4-a6ab-407879caa043,Muhamad Izzul Wahid,Aplikasi asu,1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-09 11:43:02,
2c7080f6-5ac2-420b-ac9a-682608660fb9,anak ragil wangi,bolak balik mengisi data lupa kata sandi katanya suruh cek email tapi ttp tidak bisa masuk.. aplikasi parah banget tidak bisa membantu memperlancar.. membingungkan.,3,3,0,Keluhan Umum/Tidak Spesifik,2023-12-09 10:41:28,1.2.4
6623d5e2-50db-4d54-958c-dbf83a9649fc,Bimo Ad Photograph,"Tidak Jelas, melakukan pengajuan lupa Efin selalu gagal verif padahal semua data sudah sesuai dicoba berkali-kali tetap eror terus.",1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-09 09:44:14,
8f7926f0-44c0-438a-9026-9c674dca821c,Andri Gotawa,"log in berkali2 gk bisa,sudah melakukan validasi data log in pakai NIK tak bisa",1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-09 09:11:51,1.2.4
b3a77d4f-4f98-4f5b-8d01-97fa07f339ab,yaudah iya,"Banyak bug, terlihat app ini dipaksakan dibuat, lucunya app ini adalah app yg mengelola uang kolektif seluruh masyarakat untuk pemasukan negara tapi bikin dan ngurus app segini aja kaga beres, kalah sama app pinjol yg meresahkan😂😂",5,1,0,Keluhan Umum/Tidak Spesifik,2023-12-08 23:36:28,1.2.4
b488e93e-016f-4899-9308-9b65d55a858b,Ahmad Shodiqin,Aplikasi taaaaeeekkkkkkkk...... udah itu aja...,1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-08 15:21:07,1.2.4
c3f64706-9306-45d0-9f9b-0849093d38ac,LMITV,"Mau foto Selfi utk klaim efin aja sering keluar sendiri, wa admin cabang Kuningan Jaksel Mala cmn di baca , itu karyawan makan gaji buta njing",1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-08 13:50:42,
1c9f80ad-5413-4142-b134-783c8b8573d4,panjoel junior,Sdh Di download malah ga bisa masuk,1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-08 12:35:25,1.2.4
e19c15ac-5523-4bff-ac59-3fea1b065333,Ayu Lestari,"Haduuuhhh mau bikin NPWP aja susahnya minta ampun, tahap 1&2 nya sudah beres giliran isi formulir tingkat 2 nya yg data pribadi itu susah bgt dari smlm sampe skrg ga bisa terus pas verifikasi data padahal data kenceng.",1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-08 12:10:38,1.2.4
477bdad0-dcd5-4855-8cd5-80032fcb5f2f,Shuffle Channel,"maaf, karena ada pemadanan sekarang login bisa pakai nik, tapi di aplikasi ini max char length di NIK/NPWP hanya 15. jadi untuk login ke djp pakai app ini belum bisa pakai nik. tolong tambahkan max char nya",2,2,4,Login,2023-12-08 10:29:44,1.2.4
8c7d3d63-7b63-412a-b3d2-d53583aaf42d,Taufan Tri Nugraha,Sdh di isi sesuai permintaan tetap salah terus,1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-08 07:58:27,1.2.4
71c3c106-5745-4f26-a8a0-9c429349104f,Oksi A,Aplikasi ini bikin jengkel orang aja NPWP / NIK dan Pw udah bener ... eh ... katanya salah Jadinya kan bikin kesel orang,1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-08 06:22:56,
a27554bd-68da-499d-aca7-d41711728201,Rangga Nugraha,"Jumlah input karakter nik untuk login kurang 1 , sehingga nik yg diinput/diketik tidak akan komplit bagaimanapun caranya. Ini entah disengaja biar gada yg login dulu atau ada kesalahan nulis script kodenya ya 😅 ?",2,2,4,Login,2023-12-07 22:26:30,1.2.4
116ee547-563b-458c-8975-7100aa78c87d,Adhi Tama,"Aplikasinya tidak user friendly, berat udah kaya main game gede, interface juga g enak di lihat",1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-07 20:48:02,1.2.4
16dcd316-2b5a-4c6d-ac4f-4469e74c507e,Rudi Pratala,"Mau daftar aj susah bnr, dibilang akun sudah terdaftar pula",1,1,7,Pendaftaran/Registrasi NPWP,2023-12-07 16:14:05,1.2.4
5e790041-f9ac-45da-873b-e349b1262f41,Media Enrekang,"Apa dananya disedot lagi,. Mau login pake nik/npwp tpi karakternya kurang 1. Ambe semua aja",1,1,4,Login,2023-12-07 12:42:29,1.2.4
0c5d859d-1bf1-4c6a-ab89-03ed1bace29f,Ahmad Fauzi,"Kode otp tidak kunjung masuk, sudah 2 jam tidak ada sms juga.",1,1,5,Verifikasi/OTP,2023-12-07 12:21:42,1.2.4
85e0daf3-dd28-4050-9f2c-34f85b2c6c6c,Sidik Maulana,Aplikasi pemerintah emang gada yang bener. Makanya kalo ada anggaran buat teknologi jangan korupsi Mulu. Perut di gedein. Percaya aja sama developer gausah banyak protes boomer,1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-07 12:00:57,1.2.4
1f95c68c-add3-40ad-8064-3a780080bb40,Zaxiver,KORUPSI TRUSSS....,1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-07 11:15:58,
4e863291-d07c-4f9a-b88b-530c065852d2,Dmitri Fal,Tidak bisa daftar akun,1,1,7,Pendaftaran/Registrasi NPWP,2023-12-07 11:04:12,1.2.4
707e4753-857d-4df0-a581-1c9f461e1d50,Aris Purnomo,"Bayar pajak ko ruwet, ka gak jelas, nyusahin orang",1,1,2,Kesulitan Bayar/Lapor Pajak,2023-12-07 08:46:37,1.2.4
923da07f-60d7-4592-8975-c0bdf5ef24c9,dea docank,Apk rusak,1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-07 07:57:10,1.2.4
664c81d3-a5b5-4275-acd6-836c047386b4,Rama Netto,Kenapa force close terus waktu ambil foto diri,1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-06 20:49:22,1.2.4
bd586d39-e52d-40b0-a803-005a107bc470,Intep Gosoong,"Ga bisa login, jumlah digit kurang",1,1,4,Login,2023-12-06 20:37:39,1.2.4
511b3405-0cd1-4c58-be8d-fc589a549dfc,rosyad von,"Zaman dah canggih. Tapi masih aja harus ke kantor. Ngurus ini ngurus itu, baru bisa login. Birokrasi masih nggak bisa hilang tah di negra ini? Hadeeeeh, ini to yg namanya modernisasi dgn kearifan lokal?, sudah digital tapi birokrasi harus tetap ada. 😈",1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-06 10:25:29,1.2.4
a3722216-c5e3-4025-acb3-c44beae4f32b,Ahmad Naufal,Aplikasi babi padahal nomor telepon dah bener tapi ga bisa anjg,1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-05 23:44:50,1.2.4
5d9c9366-f21c-4b75-b36b-fb2318989c0f,Hendro Parwanto,Aplikasi nya tidak sesuai dengan yang diharapkan.. Selalu gagal untuk meminta efin,1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-05 15:35:23,1.2.4
ca3bfb80-c179-4a5a-a861-629188f74517,Novan Riswanto,Kira kira lah bikin aplikasi tadi vaild..buka lagi engk valid...,3,3,0,Keluhan Umum/Tidak Spesifik,2023-12-05 15:35:03,1.2.4
67d4253c-d9e4-4984-9d4c-28a620cbc5e8,Ry,"Aplikasi cuma menampilkan data dan ajakan giat, minim fitur, mohon diperbaiki",1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-05 11:36:37,1.2.4
a49b5291-c600-4723-8bca-65c9bfa36367,Fery Kristiawan,Aplikasi TOLOL ! Mau masuk aja susah,1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-05 10:56:16,1.2.4
d5be177c-4f76-4dd3-b90d-d14508bf8c77,Gtravl Tour,Sekelas lembaga riba eh pajak masa ga bs buat aplikasi bagus.. heran.. anggarannya lari kemana..??,1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-05 08:59:13,
f3cca083-bef9-402b-b6dc-0b8028cf0682,Muhammad Sofi Latif,"dua bulan ini ""tombol buat kode billing"" ndak aktif, mau buat kode billing ndak bisa, sebelumnya lancar",3,3,0,Keluhan Umum/Tidak Spesifik,2023-12-05 06:28:33,1.2.4
80a0d900-dac3-4d8a-9c52-c48802581752,Pak Apen,Ini kode verisikasi efin itu dikirim pakai apa ya? Kok lama bgt ga muncul². Ga pakai pos kan?,1,1,5,Verifikasi/OTP,2023-12-05 06:27:11,1.2.4
3e4c2601-eebd-45d6-a333-b6557f463858,Feri Kristianto,Login dengan NIK KTP kolom tidak cukup untuk mengisi nomor NIK KTP,1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-05 00:37:01,1.2.4
32ff908b-c9db-49bc-93ee-a49b78eb8c5f,Mandiri Jaya new,"Setlh update, Nama alamat tdk bisa diisi. Sebelum update, jenis setoran yg gak muncul. Aplikasi jelek banget. Mohon segera diperbaiki.",1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-04 13:54:03,1.2.4
ce2d802d-4b20-4bb5-b65f-535ca7a0cc27,Paku Bumi77,"sangat parah,aplikasi tak bermutu,pelayanan tidak memuaskan,mempersulit masyarakat",1,1,3,Kualitas Aplikasi Buruk (General),2023-12-04 11:51:40,1.2.4
44b7cb34-0c2c-499f-bb5f-ddd949883d28,Zero Requint,"Verifikasi gagal terus pulsa kepotong terus padahal kode otpnya sudah benar tapi gagal terus,kalo ga bisa bikin aplikasi mending gak usah di buat Buang2 anggaran aja",1,1,5,Verifikasi/OTP,2023-12-02 19:23:22,1.2.4
a6489ecd-5b54-44cc-ac1c-affdbf6cd945,Prima Satriansyah,Aplikasi jembut rontok susah,1,1,2,Kesulitan Bayar/Lapor Pajak,2023-12-02 11:56:00,1.2.4
0025710a-319f-4b45-ade2-b745705231d7,Mahpud Jamaludin,"Mending gausah bikin EFIN dah kalau lupa susah banget nyari² si EFIN, lewat apk keterangan gagal ERR_SMSGW, lewat layanan telpon 1500200 coba menghubungi petugasnya ga bisa tersambung sama petugas malah di matiin telpon nya, lewat chat bot website ga bisa yaudahlah caranya biar gampang dateng ke kantor KPP",1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-02 11:39:12,1.2.4
3c0c66cd-a84d-4354-a52a-76d008431719,Ferdian Aryandi,Minta efin gagal terus apk payah,1,1,0,Keluhan Umum/Tidak Spesifik,2023-12-01 23:25:25,1.2.4
6f1c35d5-7e1d-43ff-8062-67362ae146af,Muchammad Zakariyya Virdous,Loginya pas pengisian nik/npw angkanya kurang 1 digit jadi gak bisa login,1,1,4,Login,2023-12-01 17:39:30,1.2.4
efc3b417-c56a-406f-be81-542353fafc43,malaikat pencabut nyawa,"Susah login, verifikasi gagal terus hadehhh",1,1,4,Login,2023-12-01 12:39:51,1.2.4
f45c4886-4548-493c-95f6-9d9f149e24c4,Annur Rido,Kurang bisa dimengerti,1,1,0,Keluhan Umum/Tidak Spesifik,2023-11-30 21:12:43,
18ada854-4ee8-4f96-972e-2c384ac34073,M Gani F,Loh in susah bgt gblok bgt suruh taat pajak tapi ribet,1,1,2,Kesulitan Bayar/Lapor Pajak,2023-11-30 19:29:19,1.2.4
931bba2b-6105-4f56-bf1f-8e080e1c379f,aisyah lukita,"Mau login disuruh isi EFIN. Lupa EFIN disuruh ngisi data diri tapi gagal terus, tertulis gagal mendapat no HP padahal gak ada sama sekali isian no HP. Ribet",1,1,0,Keluhan Umum/Tidak Spesifik,2023-11-30 16:58:49,
623abc61-6211-406b-ac4f-e0c636a7803e,Vendi Setyawan,Aplikasi goblokkkkkk,1,1,0,Keluhan Umum/Tidak Spesifik,2023-11-30 16:57:17,1.2.4
3a240013-9d08-4b95-9145-634e32dabdba,Miftah Aminudin,aplikasi anjingg mempersulit kebanyakan erorr monyett,1,1,0,Keluhan Umum/Tidak Spesifik,2023-11-30 12:16:23,
18a30179-af84-4275-8084-9a89282ea613,Purnama Yanti,aplikasi gk jelas pas daftar malah bilang nik tidak terdaftar didukcapil.aneh gk mungkin tau orang baru berapa bulan lalu urus kk dll smua bisa dasar,1,1,7,Pendaftaran/Registrasi NPWP,2023-11-29 20:40:45,1.2.4
9c923719-9743-4447-afcd-8048e36b1d43,bayu ari setiawan,Udh daftar mau masuk ke akun malah tidak terdaftar malah udh daftar 2x adeh,2,2,7,Pendaftaran/Registrasi NPWP,2023-11-29 18:48:03,1.2.4
33295bf8-f694-4d99-80e7-26e8795e0b24,Indra Pratama,Aplikasi sampah!,1,1,1,Keluhan Ekstrem (Makian),2023-11-29 16:02:51,1.2.4
4e137a43-3b52-45d4-a91b-35c379d3c74a,Hmm,Bukannya benerin web malah bikin aplikasi,1,1,0,Keluhan Umum/Tidak Spesifik,2023-11-29 14:50:34,
343c129f-e4e2-40fd-a181-439066e82b07,Asrul RMD OFFICIAL,"Aplikasi yg mempersulit masyarakat,,maunya terima uang pajak aja,tapi kita mau login begitu di persulit,,aku masukin nomer mpwp malah gak ditemukan,,",1,1,0,Keluhan Umum/Tidak Spesifik,2023-11-29 12:08:50,1.2.4
5809c558-2e23-43f2-b7bd-29b2a7348a29,Wahyu adi Prasetya,"Tidak bisa masuk karena lupa efin di tlpn ke cs minta d bantu malah lempar sana sini, pelayanan nya sangat buruk!",1,1,3,Kualitas Aplikasi Buruk (General),2023-11-29 10:06:39,1.2.4
cac8764c-1079-404c-bc27-a42dafd1b9ec,Sudahtau Tau,Cabca tidak cocok terus. Kacau aplikasi djp 😇,1,1,0,Keluhan Umum/Tidak Spesifik,2023-11-29 09:35:03,
f7b40634-9e3a-42c6-9bf6-e8666d70cc5e,Adi Subakti,Apk bodoh,1,1,0,Keluhan Umum/Tidak Spesifik,2023-11-28 19:07:48,1.2.4
0604406c-ca36-4e2b-9970-a605cbbd5a34,Diva Nagara,"jangan mempersulit untuk apa ada digital online kalau harus ke kantor pajak,tinggal merubah no npwp ke no nik ktp aja susah banget.data sudah lengkap",1,1,0,Keluhan Umum/Tidak Spesifik,2023-11-28 10:48:15,1.2.4
9d3cf2a2-1bcb-4d49-ab38-9f1e443ea8d6,old boy,"buruk,pengen liat efin sama login aja susah dipersulit kok gini banget",1,1,4,Login,2023-11-28 10:44:54,
f4e11d51-d31a-42b9-b54f-a58f13bb02a8,Rachmad Zidan,Gagal terus buat EFIN,1,1,0,Keluhan Umum/Tidak Spesifik,2023-11-28 10:04:17,1.2.4
7d1c3807-bd0b-4949-b918-2beb4addccc0,Sandi Sanjaya,Aplikasi dangak2...,1,1,0,Keluhan Umum/Tidak Spesifik,2023-11-28 08:31:22,
1bd7df63-4b2a-4422-aaaa-7c39077d67ea,RAF,Minimal mobile appnya dikembangin dulu sebelum ngerepotin rakyat,1,1,0,Keluhan Umum/Tidak Spesifik,2023-11-28 07:51:41,1.2.4
0b3fcbab-f428-41f9-afe6-e2372147f031,Cindy Octaviani,"Kenapa ketika mau mengajukan lupa efin di aplikasi, aplikasinya selalu keluar sendiri? Tolong bantuannya",2,2,0,Keluhan Umum/Tidak Spesifik,2023-11-28 06:29:40,1.2.4
d309842a-0c53-4922-a118-ef948b62d363,M. MUSLIM,Ampas.,1,1,0,Keluhan Umum/Tidak Spesifik,2023-11-28 00:01:24,
f07a9b69-7990-4991-8fed-49d05131744c,Paulus Seran,"Sangat tidak bermanfaat, karena tidak berguna untuk pendaftaran orang pribadi. Harus ke kantor pajak. Apa gunanya aplikasi online? Harusnya memudahkan bagi yang punya inisiatif untuk membuat atau memiliki NPWP pribadi dan bisa bayar pajak. Bagaimana mau bayar pajak, secara pribadi tidak punya NPWP?",1,1,2,Kesulitan Bayar/Lapor Pajak,2023-11-27 22:50:24,1.2.4
41b89fb3-2ef0-4054-a403-a687aed725bb,innyong,Jarang update sulit login ngelag,1,1,4,Login,2023-11-27 20:25:55,1.2.4
7a6f49db-e067-46f7-8cdc-124d73f0e311,Andra Kahiryah,Susah masuk Tambahin scan QR biar enak tinggal foto,1,1,0,Keluhan Umum/Tidak Spesifik,2023-11-27 18:54:39,1.2.4
3bcc3d38-b035-4cb1-8316-f4a9ac786317,Alifia Divany Gustavianty,"payah aplikasinya, gagal terus, mau ajukan efin susahnya minta ampun. gagal2 terus padahal data yg di isi sudah benar.",1,1,0,Keluhan Umum/Tidak Spesifik,2023-11-27 15:15:24,1.2.4
36350261-f892-4063-be11-40162f00cd9e,Naufal Amir,Apl ga jelas fak kata gue teh . Link bapuk bang*t,1,1,7,Pendaftaran/Registrasi NPWP,2023-11-27 11:16:18,
c801e3ec-c770-4db1-99e2-6c3b155e1ad5,Harry Tarigan,Aplikasi aneh,1,1,0,Keluhan Umum/Tidak Spesifik,2023-11-27 09:51:31,1.2.3
5dc16fc2-b77a-42ed-87d2-c8730858a933,Zoya 51lu5,"Aplikasi sampah,,, mau bayar pajak aja susahnya,, login GK bisa ini salah itu salah,,, bikin males bayar pajak,, buat kalian jngn mau download aplikasi ini yaa biar GK nyesel",1,1,2,Kesulitan Bayar/Lapor Pajak,2023-11-27 05:39:04,1.2.4
604ac3e1-268d-475d-83c3-168c3cb3a29a,Rihayes,"Ga bisa login pakai NIK, field ID cuman 15 karakter, sementara nik ada 16 -_-.",2,2,4,Login,2023-11-27 02:27:53,1.2.4
3f39923e-3426-469b-aa55-217d79573102,Aji Purnomo,"GAK BISA RESET PASSWORD, anehhhh, gak usah bayar aja lah",1,1,0,Keluhan Umum/Tidak Spesifik,2023-11-25 18:29:50,1.2.4
0699c2cb-9e0e-45f9-acbe-c58488326b15,Hendrawan Parlindungan,"Ga jelas knp sih ini aplikasi udh bener password yang saya masukin ,saya catet loh tapi tetep ga bisa login aneh ,aplikasi rusak",1,1,4,Login,2023-11-25 14:17:11,1.2.4
9d36c1ae-b7bc-4968-85c6-3d1ad270e85c,Andri Ding Dong,"Slow respon, ga guna selalu gagal kalau mau login, gw bayar lu pakai uang bukan pake daun sat",1,1,4,Login,2023-11-25 01:47:56,1.2.4
a60e13d0-d295-47de-9eae-c16900195742,Agung Bayu,"Merugikan waktu,",1,1,0,Keluhan Umum/Tidak Spesifik,2023-11-24 17:57:30,1.2.4
f68659ff-8c3d-44df-a943-b166acd3a6c7,Cibitung,Daftar Efin ga pernah bisa..ngapain juga buat aplikasi payah spt ini..,1,1,7,Pendaftaran/Registrasi NPWP,2023-11-24 14:32:54,1.2.4
f7f74d8f-dc85-4db0-b11c-051e6842965d,Inengah Darmawan,apk tai lemot,1,1,0,Keluhan Umum/Tidak Spesifik,2023-11-23 16:50:55,
544ef714-c3fb-4314-a1b6-667e4c10a5f9,RAHMAN (AMAN),"Sebaiknya baiknya alat adalah yang di buat dengan penuh kebaikan "" jika tidak ada kemudahan di dalam nya seperti membalikkan telapak tangan "" dari atas ke bawah "" untuk apa di luncurkan "" perbaikilah semua fungsi nya Agar hidup penuh kebahagiaan "" jangan di sembunyikan kebenaran jika sudah mengetahui Karena Allah hanya menyukai kebenaran tertinggi diseluruh alam semesta ini.",3,3,0,Keluhan Umum/Tidak Spesifik,2023-11-23 00:58:13,1.2.4
63ce5700-4ff9-427a-9e96-06e453236afd,Zainal Abidin,"Aplikasi aneh, mau masuk berulang kali salah password terus, sdh masuk malah gak bisa diapa apakan menu menu didalam ya, bener bener aneh, ayolah pemerintah masa satu aplikasi begini aja gak bener. Gmna mau system' online berlaku",1,1,0,Keluhan Umum/Tidak Spesifik,2023-11-22 23:01:52,1.2.4
af6742da-cf72-4401-a6bb-46bb45ebf1d5,Wahyu Wahyu,"Uang pajak di korupsi, aplikasi gak bagus",1,1,2,Kesulitan Bayar/Lapor Pajak,2023-11-22 22:09:04,1.2.4
72e8315f-86f1-4d92-825c-fc900c81f1cc,Cecillia Samuel,Di update kok malah tidak bisa di buka???,1,1,0,Keluhan Umum/Tidak Spesifik,2023-11-22 15:01:59,1.2.4
ff4f524a-fb4b-4606-8c49-73ebca916275,Diky Ramdani,Ga bisa login walaupun npwp dan pasword sudah benar,1,1,4,Login,2023-11-22 13:08:29,1.2.4
14e70a20-12f6-4032-b816-746789b3d0f1,Yus Martian,"Daripada ribet, itu efin mending hilangkan saja, kenapa?? Aplikasi ga berguna, lupa efin aja ribetnya minta ampuuunnnn! Harus ini itu, tapi aplikasi ga mendukung, buang-buang anggaran saja! Bilang aja tinggal datang ke KPP masing-masing, ga ush pake aplikasi segala! Beres!",1,1,0,Keluhan Umum/Tidak Spesifik,2023-11-21 22:16:13,1.2.4
79518587-e8bf-40a5-8d17-ce13ada389df,Aku Simbolon,"Aplikasi pemerintah,,nasib nasib",1,1,0,Keluhan Umum/Tidak Spesifik,2023-11-21 16:02:23,
faeadac4-b32a-446b-a0a9-a6d3d03e76c1,Mardiansyah,Ga guna. Ngga bisa login,1,1,4,Login,2023-11-21 14:55:45,1.2.4
7e0e8cc6-11b1-4628-bec2-8481d4eee837,PUTRA INDRAMAYU,"Inikan aplikasi milik pemerintah,jadi tolong dong jangan eror melulu dan tolong segera diperbaiki,jangan bikin malu pemerintahankami selaku warga sangat mendukung",3,3,0,Keluhan Umum/Tidak Spesifik,2023-11-21 13:55:49,
3e2ae5c1-51ae-46b9-b0a4-7f6b62a783e8,welly widiyanto,Masuknya aja ribet gmn mau bayar pajak,3,3,2,Kesulitan Bayar/Lapor Pajak,2023-11-21 11:08:56,1.2.4
3eb05e2b-1f06-45a9-a8a7-50fe0d9bdf0d,AM channel,"Aplikasi nya parah mau login lemot bngt GK BS""",1,1,4,Login,2023-11-21 10:35:11,
bb6fbe44-923b-4ed3-818a-759552fb520c,Aidil Nazli Fam,"Gk ngaruh, gk berguna, pelayanan gk ada jaminan... Bobrok..",1,1,0,Keluhan Umum/Tidak Spesifik,2023-11-21 09:55:38,1.2.4
33613ac5-2755-4f39-8af6-3bcde804e9bc,huda aziz,"Tolong perbaiki lagi app nya,, semalam bisa di buka knapa pagi ga bisa masuk status error",2,2,6,Error/Crash Aplikasi,2023-11-21 09:54:26,1.2.4
